date,country_name,country_id,traffic_source,channel_display_name,channel_id,watch_time_minutes,views,average_view_duration
2016-08-24,Thailand,TH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-08-24,Trinidad & Tobago,TT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-24,United States,US,Direct or unknown,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-24,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.2
2016-08-24,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,13,7,1.9
2016-08-24,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,8,2,4.0
2016-08-24,United States,US,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.7
2016-08-24,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.4
2016-08-24,United States,US,Playlist page,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.1
2016-08-24,South Africa,ZA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-25,Australia,AU,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.7
2016-08-25,Belgium,BE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.1
2016-08-25,Brazil,BR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.5
2016-08-25,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.1
2016-08-25,Switzerland,CH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,2,0.9
2016-08-25,Chile,CL,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.8
2016-08-25,Germany,DE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.9
2016-08-25,Finland,FI,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,2,0.9
2016-08-25,Indonesia,ID,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-25,Israel,IL,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.0
2016-08-25,Philippines,PH,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.4
2016-08-25,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,2,2.2
2016-08-25,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,4,1.0
2016-08-25,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,3,0.6
2016-08-25,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.4
2016-08-26,Belgium,BE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-26,Bahrain,BH,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-26,Canada,CA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-26,Spain,ES,Video cards and annotations,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-08-26,Finland,FI,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,2.2
2016-08-26,Indonesia,ID,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.2
2016-08-26,India,IN,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.2
2016-08-26,Malaysia,MY,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.8
2016-08-26,Nepal,NP,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.4
2016-08-26,Philippines,PH,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-26,Sweden,SE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-08-26,Thailand,TH,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.8
2016-08-26,Thailand,TH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.6
2016-08-26,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,11,1,10.8
2016-08-26,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,4,1.1
2016-08-26,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,9,4,2.3
2016-08-26,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,8,4,2.1
2016-08-26,United States,US,Playlist page,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,11,5,2.2
2016-08-27,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.1
2016-08-27,Canada,CA,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.0
2016-08-27,Germany,DE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.4
2016-08-27,United Kingdom,GB,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,2,1.6
2016-08-27,Indonesia,ID,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-27,Lithuania,LT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-08-27,Lithuania,LT,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-27,Malaysia,MY,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.0
2016-08-27,El Salvador,SV,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-27,Thailand,TH,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-08-27,Turkey,TR,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-27,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.3
2016-08-27,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.0
2016-08-27,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,26,11,2.4
2016-08-27,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,2,0.5
2016-08-27,United States,US,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,14,3,4.5
2016-08-28,Austria,AT,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.9
2016-08-28,Australia,AU,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.8
2016-08-28,Chile,CL,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-28,Germany,DE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-08-28,Estonia,EE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.7
2016-08-28,France,FR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.0
2016-08-28,France,FR,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.1
2016-08-28,United Kingdom,GB,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-28,Guatemala,GT,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.0
2016-08-28,Guatemala,GT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.0
2016-08-28,India,IN,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.9
2016-08-28,Italy,IT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.7
2016-08-28,Mexico,MX,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,1,4.6
2016-08-28,Mexico,MX,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-28,Norway,NO,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.7
2016-08-28,Poland,PL,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-28,Sweden,SE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.5
2016-08-28,Singapore,SG,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.7
2016-08-28,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.1
2016-08-28,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,14,7,2.0
2016-08-28,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,2,1.8
2016-08-28,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,11,13,0.9
2016-08-28,United States,US,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,7,2,3.6
2016-08-28,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,3,1.3
2016-08-28,United States,US,Playlist page,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,6,1,6.1
2016-08-29,Argentina,AR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-08-29,Austria,AT,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-08-29,Belgium,BE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-29,Brazil,BR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.9
2016-08-29,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.4
2016-08-29,Canada,CA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.8
2016-08-29,Switzerland,CH,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.5
2016-08-29,Chile,CL,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-08-29,Germany,DE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.4
2016-08-29,Denmark,DK,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.7
2016-08-29,Finland,FI,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.9
2016-08-29,France,FR,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-29,United Kingdom,GB,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,2,1.0
2016-08-29,Netherlands,NL,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-29,Papua New Guinea,PG,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-29,Poland,PL,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-29,Saudi Arabia,SA,Playlist page,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-08-29,Sweden,SE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.1
2016-08-29,Thailand,TH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-08-29,Turkey,TR,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.8
2016-08-29,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,2,1.6
2016-08-29,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.7
2016-08-29,United States,US,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.7
2016-08-29,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,17,7,2.5
2016-08-30,Austria,AT,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-08-30,Australia,AU,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,2,2.2
2016-08-30,Switzerland,CH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.1
2016-08-30,Germany,DE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-30,United Kingdom,GB,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.3
2016-08-30,United Kingdom,GB,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.1
2016-08-30,Italy,IT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.1
2016-08-30,Malaysia,MY,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.8
2016-08-30,Philippines,PH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-08-30,Poland,PL,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,2,0.1
2016-08-30,Slovenia,SI,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.6
2016-08-30,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-08-30,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,9,7,1.3
2016-08-30,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,11,5,2.3
2016-08-30,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,11,5,2.1
2016-08-30,United States,US,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,2,2.1
2016-08-30,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,2,1.9
2016-08-30,United States,US,Notifications,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,2,0.5
2016-08-31,Brazil,BR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-31,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-31,Switzerland,CH,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-31,Spain,ES,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-08-31,United Kingdom,GB,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-08-31,United Kingdom,GB,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-08-31,Italy,IT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.5
2016-08-31,Italy,IT,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.8
2016-08-31,Japan,JP,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.5
2016-08-31,South Korea,KR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,3,0.2
2016-08-31,Netherlands,NL,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-08-31,Thailand,TH,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.2
2016-08-31,Turkey,TR,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.1
2016-08-31,Trinidad & Tobago,TT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.6
2016-08-31,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,3,1.2
2016-08-31,United States,US,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-08-31,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,7,3,2.3
2016-08-31,United States,US,Playlists,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-01,Australia,AU,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,10,3,3.2
2016-09-01,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,1,4.5
2016-09-01,Germany,DE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-09-01,Denmark,DK,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-09-01,United Kingdom,GB,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.1
2016-09-01,United Kingdom,GB,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-01,Hong Kong,HK,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.8
2016-09-01,Hong Kong,HK,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-09-01,Croatia,HR,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-01,Hungary,HU,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,1,5.4
2016-09-01,India,IN,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.9
2016-09-01,Italy,IT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.8
2016-09-01,Philippines,PH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,2.0
2016-09-01,Poland,PL,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-09-01,Portugal,PT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.9
2016-09-01,Singapore,SG,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,2.5
2016-09-01,Slovenia,SI,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-09-01,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,7,3,2.5
2016-09-01,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,28,12,2.3
2016-09-01,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,14,5,2.8
2016-09-01,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,13,5,2.6
2016-09-02,Brazil,BR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.2
2016-09-02,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.3
2016-09-02,Canada,CA,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,2,2.2
2016-09-02,Chile,CL,Direct or unknown,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.7
2016-09-02,Czechia,CZ,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-09-02,Germany,DE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,2,2.3
2016-09-02,Spain,ES,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.8
2016-09-02,Spain,ES,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.0
2016-09-02,United Kingdom,GB,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,3,1.1
2016-09-02,United Kingdom,GB,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.9
2016-09-02,Indonesia,ID,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-02,Indonesia,ID,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,2,1.0
2016-09-02,Israel,IL,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,2,0.4
2016-09-02,Lithuania,LT,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-09-02,Serbia,RS,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-02,Turkey,TR,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-02,United States,US,Direct or unknown,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,2,1.6
2016-09-02,United States,US,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.4
2016-09-02,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,7,0.7
2016-09-02,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-02,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,8,2,3.8
2016-09-02,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.2
2016-09-03,Canada,CA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,2,1.3
2016-09-03,Germany,DE,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.8
2016-09-03,Dominican Republic,DO,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.4
2016-09-03,Spain,ES,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,2,0.6
2016-09-03,Indonesia,ID,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-03,Ireland,IE,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.4
2016-09-03,South Korea,KR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.5
2016-09-03,Netherlands,NL,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.8
2016-09-03,Philippines,PH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.7
2016-09-03,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,14,8,1.7
2016-09-03,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,5,1.1
2016-09-03,United States,US,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.9
2016-09-03,United States,US,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.7
2016-09-03,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,11,3,3.8
2016-09-03,United States,US,Notifications,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.4
2016-09-03,South Africa,ZA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,2.2
2016-09-04,Australia,AU,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.4
2016-09-04,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-09-04,Canada,CA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,1,4.6
2016-09-04,Germany,DE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.5
2016-09-04,Germany,DE,Video cards and annotations,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.4
2016-09-04,Denmark,DK,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.0
2016-09-04,Estonia,EE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.4
2016-09-04,Indonesia,ID,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.4
2016-09-04,Indonesia,ID,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,2,1.0
2016-09-04,Indonesia,ID,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.8
2016-09-04,India,IN,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.9
2016-09-04,Japan,JP,Other YouTube features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.2
2016-09-04,Mexico,MX,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,2.2
2016-09-04,Malaysia,MY,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.7
2016-09-04,Philippines,PH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.8
2016-09-04,Sweden,SE,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,2.3
2016-09-04,Singapore,SG,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,0.6
2016-09-04,Turkey,TR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.3
2016-09-04,Ukraine,UA,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-09-04,Ukraine,UA,Video cards and annotations,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-09-04,United States,US,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,7,7,1.0
2016-09-04,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,14,9,1.6
2016-09-04,United States,US,External,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.4
2016-09-04,Vietnam,VN,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,3.7
2016-09-05,Argentina,AR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.4
2016-09-05,Australia,AU,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,2,1.9
2016-09-05,Brazil,BR,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.1
2016-09-05,Canada,CA,Browse features,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,7,2,3.5
2016-09-05,Canada,CA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,4,1,4.4
2016-09-05,Canada,CA,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,2.0
2016-09-05,Spain,ES,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.4
2016-09-05,United Kingdom,GB,Channel pages,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,1,5.0
2016-09-05,United Kingdom,GB,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,3.5
2016-09-05,United Kingdom,GB,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,2,1,1.8
2016-09-05,Italy,IT,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.5
2016-09-05,Luxembourg,LU,Suggested videos,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,6,1,5.8
2016-09-05,Philippines,PH,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,3,1,2.6
2016-09-05,Saudi Arabia,SA,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,1,1,1.1
2016-09-05,Ukraine,UA,Video cards and annotations,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,0,1,0.2
2016-09-05,United States,US,YouTube search,Louis Weisz,OMrUmOTPD_AnSivjxptxpA,5,2,2.3
